25-01-2021 11:47:09 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Hemant;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Hemant 	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:18:54 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigil_Mig_Accelya_New;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigil_Mig_Accelya_New 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_TranningDB;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_TranningDB 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:04 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigil_Mig_Exide;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigil_Mig_Exide 	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:15 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_RelaxoPE;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_RelaxoPE 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_KPCS;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_KPCS 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Kotak_DryRun18112020;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Kotak_DryRun18112020 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Nitin;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Nitin 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:25 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Majesco;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Majesco 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_kotak_DG;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_kotak_DG 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Hitech;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Hitech 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:26 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_UFOMoviez;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_UFOMoviez 	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:36 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Airtel;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Airtel 	 
25-01-2021 18:19:46 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:46 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:46 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:46 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:47 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:47 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:47 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_AuditReport;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_AuditReport 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_OtherSecurity;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_OtherSecurity 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:19:57 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Test;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Test 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=DemoTata;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- DemoTata 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
25-01-2021 18:20:07 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
